Sale ID,Date,Item ID,Batch ID,Product Type,Species,Grade,Finish,Dominant Color,Color Count (#),Customer Type,Customer Name,Country,City,Channel,Lead Source,Price (CAD),Discount (CAD),Shipping (CAD),Taxes Collected (CAD),Payment Method,COA #,Shipped Date,Consignment? (Y/N),Consignment Owner,Export Permit (PDF link),length,width,weight,,,,,,,,
S-0954,2025-02-05,I-2041,B-2025-019,Fossil,Placenticeras intercalare,A,Polished,Teal/Blue,7,Retail Collector,S. Yamada,Malaysia,Johor Bahru,Online,Website,26466,0,531,0,Credit Card,COA-000240,2025-09-04,N,,C:\Permits\EXP-7705.pdf,20.6,27,21.3,,,,,,,,
S-0955,2025-04-06,I-2042,B-2025-011,Fossil,Placenticeras intercalare,AA,Polished,Golden Red,5,Retail Collector,E. Rossi,France,Lyon,Online,Instagram,29863,0,1984,0,Cheque,COA-000241,2025-04-06,N,,C:\Permits\EXP-3044.pdf,13.5,18.7,14,,,,,,,,
S-0956,2025-06-01,I-2043,B-2025-011,Fossil,Placenticeras intercalare,A,Polished,Red/Orange,7,Museum,Natural History Museum,Hong Kong,Hong Kong,Wholesale,Instagram,19149,0,1154,0,Credit Card,COA-000242,2025-06-02,N,,C:\Permits\EXP-5955.pdf,30.8,16.4,9.2,,,,,,,,
S-0957,2025-05-31,I-2044,B-2025-019,Fossil,Placenticeras intercalare,AA,Stabilized,Rainbow,5,Retail Collector,S. Yamada,China,Shanghai,Show,Google Ads,16523,0,2998,0,Square,COA-000243,2025-04-24,N,,C:\Permits\EXP-7204.pdf,24.8,9,13.4,,,,,,,,
S-0958,2025-07-09,I-2045,B-2025-017,Fossil,Placenticeras intercalare,AAA,Polished,Green/Gold,4,Retail Collector,L. Chen,Canada,Toronto,Show,Outbound Call,21637,0,2367,1082,Wire,COA-000244,2025-09-27,N,,C:\Permits\EXP-6135.pdf,19.7,30.3,6.2,,,,,,,,
S-0959,2025-08-12,I-2046,B-2025-019,Fossil,Placenticeras intercalare,A,Stabilized,Blue/Green,7,Retail Collector,N. Patel,South Korea,Busan,Online,Trade Show,14906,0,2549,0,Credit Card,COA-000245,2025-09-07,Y,Prairie Heritage Museum,C:\Permits\EXP-9534.pdf,29.6,25.3,19.8,,,,,,,,
S-0960,2025-02-06,I-2047,B-2025-014,Fossil,Placenticeras intercalare,AAA,Polished,Green/Blue,5,Gallery,Northern Lights Gallery,South Korea,Busan,Wholesale,Website,40000,0,1186,0,EFT,COA-000246,2025-01-07,Y,Emerald & Stone,C:\Permits\EXP-1044.pdf,32.6,24.1,14.9,,,,,,,,
S-0961,2025-09-25,I-2048,B-2025-011,Fossil,Placenticeras intercalare,AA,Stabilized,Sunset (R/O/G),5,Retail Collector,W. Garcia,France,Lyon,Retail,Website,9869,0,2364,0,PayPal,COA-000247,2025-09-11,N,,C:\Permits\EXP-1545.pdf,13.6,22.7,15.4,,,,,,,,
S-0962,2025-07-02,I-2049,B-2025-016,Fossil,Placenticeras intercalare,A,Stabilized,Peacock,4,Gallery,Pacific Gem Arts,United States,Denver,Wholesale,Outbound Call,12840,0,1499,0,EFT,COA-000248,2025-01-13,N,,C:\Permits\EXP-7017.pdf,31.1,10.3,18,,,,,,,,
S-0963,2025-01-13,I-2050,B-2025-014,Fossil,Placenticeras intercalare,AAA,Stabilized,Rainbow,5,Gallery,Northern Lights Gallery,Malaysia,Johor Bahru,Wholesale,Instagram,36250,1907,2624,0,Cheque,COA-000249,2025-12-10,Y,Northern Lights Gallery,C:\Permits\EXP-4797.pdf,18.5,8.3,10.7,,,,,,,,
S-0964,2025-10-06,I-2051,B-2025-017,Fossil,Placenticeras intercalare,AAA,Polished,Purple/Red,7,Gallery,Pacific Gem Arts,France,Lyon,Partner,Trade Show,21374,0,850,0,PayPal,COA-000250,2025-03-27,Y,Emerald & Stone,C:\Permits\EXP-6466.pdf,35.8,23.4,13.4,,,,,,,,
S-0965,2025-08-05,I-2052,B-2025-018,Fossil,Placenticeras intercalare,B,Polished,Green/Blue,4,Museum,Prairie Heritage Museum,Malaysia,Johor Bahru,Online,Facebook,9456,0,2632,0,Cheque,COA-000251,2025-10-23,Y,Opal & Onyx Gallery,C:\Permits\EXP-8929.pdf,16.5,31.3,16.8,,,,,,,,
S-0966,2025-10-13,I-2053,B-2025-016,Fossil,Placenticeras intercalare,AA,Polished,Red/Orange,4,Museum,Prairie Heritage Museum,Japan,Osaka,Wholesale,Trade Show,36691,0,318,0,Wire,COA-000252,2025-03-13,Y,148 Rockhounds,C:\Permits\EXP-8848.pdf,20.6,27.5,14.3,,,,,,,,
S-0967,2025-09-30,I-2054,B-2025-013,Fossil,Placenticeras intercalare,A,Stabilized,Golden Red,4,Museum,Natural History Museum,China,Shanghai,Partner,Google Ads,14733,0,2738,0,Cheque,COA-000253,2025-09-16,Y,Ammolite Guild,C:\Permits\EXP-5134.pdf,33,14.7,6.7,,,,,,,,
S-0968,2025-03-03,I-2055,B-2025-015,Fossil,Placenticeras intercalare,A,Polished,Red/Orange,6,Gallery,Northern Lights Gallery,France,Lyon,Online,Instagram,14484,0,2653,0,Wire,COA-000254,2025-06-15,N,,C:\Permits\EXP-8494.pdf,12.7,23.1,18.3,,,,,,,,
S-0969,2025-03-25,I-2056,B-2025-011,Fossil,Placenticeras intercalare,B,Polished,Sunset (R/O/G),6,Retail Collector,R. Brown,Malaysia,Johor Bahru,Online,Referral,12114,0,956,0,PayPal,COA-000255,2025-10-13,Y,Ammolite Guild,C:\Permits\EXP-8801.pdf,10,14.4,21.8,,,,,,,,
S-0970,2025-08-05,I-2057,B-2025-016,Fossil,Placenticeras intercalare,AA,Stabilized,Purple/Red,6,Retail Collector,O. Berg,Canada,Toronto,Show,Website,23307,0,2530,1165,Wire,COA-000256,2025-07-09,N,,C:\Permits\EXP-8317.pdf,40,30.5,9.8,,,,,,,,
S-0971,2025-07-06,I-2058,B-2025-010,Fossil,Placenticeras intercalare,AAA,Stabilized,Teal/Blue,7,Museum,Natural History Museum,South Korea,Busan,Online,Website,33135,0,361,0,EFT,COA-000257,2025-04-04,N,,C:\Permits\EXP-3866.pdf,36.9,11.6,17,,,,,,,,
S-0972,2025-01-19,I-2059,B-2025-018,Fossil,Placenticeras intercalare,B,Polished,Sunset (R/O/G),5,Gallery,Opal & Onyx Gallery,China,Shanghai,Wholesale,Instagram,16632,875,306,0,Wire,COA-000258,2025-05-01,N,,C:\Permits\EXP-6132.pdf,25.2,13.3,15.1,,,,,,,,
S-0973,2025-06-26,I-2060,B-2025-016,Fossil,Placenticeras intercalare,AA,Stabilized,Sunset (R/O/G),5,Museum,Natural History Museum,South Korea,Busan,Online,Trade Show,23486,1236,2126,0,Square,COA-000259,2025-08-25,Y,Ammolite Guild,C:\Permits\EXP-3859.pdf,28.2,21.1,19.7,,,,,,,,
S-0974,2025-04-10,I-2061,B-2025-014,Fossil,Placenticeras intercalare,AA,Polished,Golden Red,7,Gallery,Northern Lights Gallery,China,Shanghai,Wholesale,Google Ads,13451,0,2714,0,Square,COA-000260,2025-12-09,N,,C:\Permits\EXP-7155.pdf,12.1,25.1,16.6,,,,,,,,
S-0975,2025-08-21,I-2062,B-2025-014,Fossil,Placenticeras intercalare,A,Stabilized,Multicolor,4,Museum,Prairie Heritage Museum,Canada,Toronto,Wholesale,Google Ads,8000,0,1954,400,Square,COA-000261,2025-10-30,Y,Emerald & Stone,C:\Permits\EXP-1690.pdf,12.6,19.7,6,,,,,,,,
S-0976,2025-03-17,I-2063,B-2025-015,Fossil,Placenticeras intercalare,B,Stabilized,Fiery Red,7,Gallery,Emerald & Stone,Malaysia,Johor Bahru,Wholesale,Referral,21362,0,1166,0,PayPal,COA-000262,2025-04-07,N,,C:\Permits\EXP-3656.pdf,40.2,16.4,18.4,,,,,,,,
S-0977,2025-09-22,I-2064,B-2025-012,Fossil,Placenticeras intercalare,B,Polished,Multicolor,5,Gallery,Opal & Onyx Gallery,France,Lyon,Wholesale,Google Ads,8787,462,825,0,Wire,COA-000263,2025-09-10,Y,Northern Lights Gallery,C:\Permits\EXP-8626.pdf,36.4,9.9,7.6,,,,,,,,
S-0978,2025-10-11,I-2065,B-2025-015,Fossil,Placenticeras intercalare,B,Polished,Golden Red,5,Retail Collector,R. Brown,Malaysia,Johor Bahru,Show,Instagram,11142,0,972,0,EFT,COA-000264,2025-10-29,N,,C:\Permits\EXP-8023.pdf,32.9,21.6,17.3,,,,,,,,
S-0979,2025-07-25,I-2066,B-2025-014,Fossil,Placenticeras intercalare,A,Polished,Purple/Red,5,Gallery,Aurora Stones,France,Lyon,Partner,Website,18381,0,2992,0,Cheque,COA-000265,2025-03-02,N,,C:\Permits\EXP-2138.pdf,12.2,19.6,24,,,,,,,,
S-0980,2025-08-11,I-2067,B-2025-019,Fossil,Placenticeras intercalare,A,Polished,Green/Blue,6,Gallery,Pacific Gem Arts,Malaysia,Johor Bahru,Wholesale,Trade Show,33622,0,2011,0,Square,COA-000266,2025-02-03,Y,Ammolite Guild,C:\Permits\EXP-2820.pdf,38.5,6.7,11.2,,,,,,,,
S-0981,2025-02-21,I-2068,B-2025-013,Fossil,Placenticeras intercalare,B,Polished,Purple/Red,7,Retail Collector,L. Chen,France,Lyon,Online,Outbound Call,12345,0,2199,0,Cheque,COA-000267,2025-12-04,Y,Northern Lights Gallery,C:\Permits\EXP-5893.pdf,35.7,20.5,24.3,,,,,,,,
S-0982,2025-05-24,I-2069,B-2025-015,Fossil,Placenticeras intercalare,AAA,Polished,Red/Orange,7,Museum,Fossil Research Centre,United States,Denver,Partner,Website,38813,0,2490,0,EFT,COA-000268,2025-10-01,N,,C:\Permits\EXP-5096.pdf,20.6,25.9,15.2,,,,,,,,
S-0983,2025-03-10,I-2070,B-2025-017,Fossil,Placenticeras intercalare,B,Stabilized,Green/Gold,6,Gallery,Emerald & Stone,Malaysia,Johor Bahru,Online,Website,27800,0,877,0,Wire,COA-000269,2025-01-25,Y,Prairie Collectors Club,C:\Permits\EXP-7507.pdf,29.5,27.1,22.2,,,,,,,,
S-0984,2025-04-09,I-2071,B-2025-011,Fossil,Placenticeras intercalare,B,Stabilized,Teal/Blue,6,Museum,Fossil Research Centre,China,Shanghai,Wholesale,Instagram,16619,874,2834,0,Cheque,COA-000270,2025-08-12,N,,C:\Permits\EXP-5998.pdf,31.1,24,24.4,,,,,,,,
S-0985,2025-01-25,I-2072,B-2025-012,Fossil,Placenticeras intercalare,AA,Polished,Golden Red,7,Retail Collector,O. Berg,Canada,Toronto,Online,Website,36919,1943,1455,1846,Wire,COA-000271,2025-01-22,Y,Prairie Heritage Museum,C:\Permits\EXP-7629.pdf,21.8,28.4,16.2,,,,,,,,
S-0986,2025-02-22,I-2073,B-2025-015,Fossil,Placenticeras intercalare,A,Polished,Peacock,7,Retail Collector,E. Rossi,United States,Denver,Retail,Website,27363,0,2556,0,Cheque,COA-000272,2025-07-01,N,,C:\Permits\EXP-6386.pdf,21.3,22.2,5.2,,,,,,,,
S-0987,2025-05-31,I-2074,B-2025-014,Fossil,Placenticeras intercalare,AAA,Stabilized,Teal/Blue,4,Gallery,Northern Lights Gallery,Japan,Osaka,Online,Outbound Call,40000,0,296,0,EFT,COA-000273,2025-08-19,N,,C:\Permits\EXP-3915.pdf,22.1,7,22.3,,,,,,,,
S-0988,2025-05-24,I-2075,B-2025-018,Fossil,Placenticeras intercalare,AA,Polished,Sunset (R/O/G),7,Gallery,Emerald & Stone,Japan,Osaka,Online,Outbound Call,35867,0,2107,0,EFT,COA-000274,2025-11-18,N,,C:\Permits\EXP-7087.pdf,26.1,11.9,14.9,,,,,,,,
S-0989,2025-02-26,I-2076,B-2025-010,Fossil,Placenticeras intercalare,AA,Stabilized,Golden Red,4,Retail Collector,C. Johnson,Japan,Osaka,Show,Outbound Call,17931,0,2733,0,Credit Card,COA-000275,2025-10-23,Y,Prairie Heritage Museum,C:\Permits\EXP-9856.pdf,17.1,16.5,6.7,,,,,,,,
S-0990,2025-02-08,I-2077,B-2025-010,Fossil,Placenticeras intercalare,AAA,Stabilized,Rainbow,5,Gallery,Northern Lights Gallery,Hong Kong,Hong Kong,Partner,Trade Show,14073,0,2390,0,Square,COA-000276,2025-10-21,N,,C:\Permits\EXP-1395.pdf,20.7,7.6,10.7,,,,,,,,
S-0991,2025-04-19,I-2078,B-2025-018,Fossil,Placenticeras intercalare,AA,Stabilized,Teal/Blue,6,Museum,Fossil Research Centre,Japan,Osaka,Wholesale,Instagram,10844,0,535,0,PayPal,COA-000277,2025-07-08,Y,Northern Lights Gallery,C:\Permits\EXP-9631.pdf,16.9,9.5,6.4,,,,,,,,
S-0992,2025-06-30,I-2079,B-2025-011,Fossil,Placenticeras intercalare,AAA,Polished,Blue/Green,6,Museum,Natural History Museum,Hong Kong,Hong Kong,Partner,Instagram,39371,0,2568,0,Square,COA-000278,2025-04-29,N,,C:\Permits\EXP-5382.pdf,15.2,21,16.9,,,,,,,,
S-0993,2025-02-11,I-2080,B-2025-014,Fossil,Placenticeras intercalare,AA,Stabilized,Purple/Red,4,Retail Collector,T. Singh,United States,Denver,Retail,Google Ads,16125,848,1512,0,PayPal,COA-000279,2025-07-21,N,,C:\Permits\EXP-8590.pdf,11.5,13.5,14.6,,,,,,,,
S-0994,2025-07-05,I-2081,B-2025-015,Fossil,Placenticeras intercalare,AA,Stabilized,Rainbow,7,Gallery,Opal & Onyx Gallery,France,Lyon,Wholesale,Trade Show,12715,0,1071,0,EFT,COA-000280,2025-08-20,Y,Pacific Gem Arts,C:\Permits\EXP-2487.pdf,33.6,12.4,15.4,,,,,,,,
S-0995,2025-08-11,I-2082,B-2025-011,Fossil,Placenticeras intercalare,A,Polished,Green/Gold,4,Museum,Prairie Heritage Museum,Hong Kong,Hong Kong,Wholesale,Google Ads,33004,0,270,0,Square,COA-000281,2025-01-08,N,,C:\Permits\EXP-5597.pdf,23.1,13.1,18.1,,,,,,,,
S-0996,2025-05-02,I-2083,B-2025-017,Fossil,Placenticeras intercalare,B,Polished,Peacock,4,Museum,Prairie Heritage Museum,Canada,Toronto,Online,Facebook,24073,0,259,1204,Cheque,COA-000282,2025-03-23,N,,C:\Permits\EXP-1576.pdf,38.2,27.8,20.6,,,,,,,,
S-0997,2025-05-13,I-2084,B-2025-019,Fossil,Placenticeras intercalare,AAA,Stabilized,Rainbow,7,Museum,Prairie Heritage Museum,Canada,Toronto,Online,Outbound Call,30472,0,2015,1524,Credit Card,COA-000283,2025-02-25,Y,Pacific Gem Arts,C:\Permits\EXP-7989.pdf,28.9,22.7,24.5,,,,,,,,
S-0998,2025-06-12,I-2085,B-2025-012,Fossil,Placenticeras intercalare,AA,Polished,Red/Orange,7,Museum,Prairie Heritage Museum,Malaysia,Johor Bahru,Partner,Google Ads,34442,0,1629,0,Cheque,COA-000284,2025-07-04,Y,Ammolite Guild,C:\Permits\EXP-3446.pdf,35.4,10.4,8.9,,,,,,,,
S-0001,2025-01-01,I-0001,B-2025-001,Jewelry,Baculites compressus,AAA,Coated,Gold/Green,1,,Liam Carter,Canada,Vancouver,Online,online adds,1291.83,0,590.71,64.59,Cheque,COA-000101,,N,,C:\Permits\EXP-1001.pdf,,,,,Retail,18.2,5.5,3.2,Ring,oval,
S-0002,2025-01-04,I-0002,B-2025-001,Jewelry,Placenticeras meeki,AA,Coated,Sunset (R/O/G),2,,Charlotte Walker,Australia,Sydney,Retail,Distributor,431.84,0,756.75,0,Cheque,COA-000102,,N,,C:\Permits\EXP-1002.pdf,,,,,Retail,19.4,9.9,5.2,Earrings,triangular,
S-0003,2025-01-07,I-0003,B-2025-001,Jewelry,Placenticeras meeki,AA,Coated,Red/Orange,6,,Emma Hoffmann,Germany,Berlin,Retail,Distributor,821.46,0,802.88,0,Square,COA-000103,,Y,148 Rockhounds,C:\Permits\EXP-1003.pdf,,,,,Retail,22.4,18.2,8.8,Pendant,oval,
S-0004,2025-01-10,I-0004,B-2025-001,Jewelry,Placenticeras meeki,B,Coated,Multicolor,5,,Olivia Campbell,Australia,Melbourne,Online,online adds,117.84,0,1020.9,0,Credit Card,COA-000104,,N,,C:\Permits\EXP-1004.pdf,,,,,Retail,34,12.9,6.8,Brooch,oval,
S-0005,2025-01-13,I-0005,B-2025-001,Jewelry,Baculites compressus,AA,Coated,Green/Gold,7,,Haruto Sato,Japan,Tokyo,Show,Trade Show,1597.55,0,2626.15,0,PayPal,COA-000105,,N,,C:\Permits\EXP-1005.pdf,,,,,Gallery,22.5,3,4.8,Ring,round,
S-0006,2025-01-16,I-0006,B-2025-001,Jewelry,Baculites compressus,A,Coated,Purple/Red,6,,Amelia Lewis,United Kingdom,London,Show,Trade Show,219.98,0,1977.94,0,Cheque,COA-000106,,Y,148 Rockhounds,C:\Permits\EXP-1006.pdf,,,,,Gallery,24.2,6.7,5.7,Earrings,triangular,
S-0007,2025-01-19,I-0007,B-2025-001,Jewelry,Baculites compressus,AA,Coated,Green/Blue,6,,Paul Weber,Germany,Hamburg,Retail,Distributor,755.84,0,289.88,0,EFT,COA-000107,,Y,148 Rockhounds,C:\Permits\EXP-1007.pdf,,,,,Retail,25.3,19.3,11,Pendant,round,
S-0008,2025-01-22,I-0008,B-2025-001,Jewelry,Placenticeras intercalare,AA,Coated,Peacock,6,,Michael Johnson,USA,New York,Retail,Distributor,1637.01,0,1999.99,0,PayPal,COA-000108,,Y,148 Rockhounds,C:\Permits\EXP-1008.pdf,,,,,Retail,43.6,18.1,15,Brooch,oval,
S-0009,2025-01-25,I-0009,B-2025-001,Jewelry,Placenticeras intercalare,B,Coated,Fiery Red,3,,Noah Thompson,Canada,Toronto,Online,online adds,243.05,0,454.55,12.15,Square,COA-000109,,Y,148 Rockhounds,C:\Permits\EXP-1009.pdf,,,,,Retail,12.4,6.1,6,Ring,round,
S-0010,2025-01-28,I-0010,B-2025-001,Jewelry,Placenticeras intercalare,B,Coated,Peacock,5,,Ethan Walker,Canada,Vancouver,Online,online adds,179.71,0,1749.03,8.99,Cheque,COA-000110,,N,,C:\Permits\EXP-1010.pdf,,,,,Retail,28.6,9.4,3.1,Earrings,triangular,
S-0011,2025-01-31,I-0011,B-2025-001,Jewelry,Baculites compressus,A,Coated,Green/Gold,1,,Zoe Martin,Australia,Brisbane,Online,online adds,252.8,0,209.09,0,Cheque,COA-000111,,Y,148 Rockhounds,C:\Permits\EXP-1011.pdf,,,,,Retail,32.5,10.1,11.3,Pendant,oval,
S-0012,2025-02-03,I-0012,B-2025-001,Jewelry,Baculites compressus,A,Coated,Purple/Red,7,,Jessica Anderson,USA,Chicago,Retail,Distributor,611.33,0,627.95,0,Credit Card,COA-000112,,N,,C:\Permits\EXP-1012.pdf,,,,,Retail,48.1,23.8,13.2,Brooch,triangular,
S-0013,2025-02-06,I-0013,B-2025-002,Jewelry,Placenticeras intercalare,AAA,Coated,Green/Blue,1,,Chloe Walker,United Kingdom,Manchester,Show,Trade Show,1283.12,0,874.44,0,Square,COA-000113,,Y,148 Rockhounds,C:\Permits\EXP-1013.pdf,,,,,Gallery,17.3,2.4,6.8,Ring,oval,
S-0014,2025-02-09,I-0014,B-2025-002,Jewelry,Placenticeras meeki,AA,Coated,Peacock,6,,Isla Robinson,United Kingdom,Liverpool,Show,Trade Show,669.93,0,1677.49,0,EFT,COA-000114,,N,,C:\Permits\EXP-1014.pdf,,,,,Gallery,33.6,11.6,4.8,Earrings,triangular,
S-0015,2025-02-12,I-0015,B-2025-002,Jewelry,Baculites compressus,A,Coated,Purple/Red,4,,Ren Suzuki,Japan,Osaka,Retail,Distributor,392.72,0,2718.92,0,Square,COA-000115,,Y,148 Rockhounds,C:\Permits\EXP-1015.pdf,,,,,Retail,21.6,8.3,8.4,Pendant,triangular,
S-0016,2025-02-15,I-0016,B-2025-002,Jewelry,Baculites compressus,AA,Coated,Multicolor,1,,Lucas Anderson,Canada,Calgary,Online,online adds,1157.32,0,841.04,57.87,PayPal,COA-000116,,Y,148 Rockhounds,C:\Permits\EXP-1016.pdf,,,,,Retail,31,20,8.6,Brooch,triangular,
S-0017,2025-02-18,I-0017,B-2025-002,Jewelry,Placenticeras meeki,B,Coated,Teal/Blue,2,,Ava Johnson,Canada,Montreal,Online,online adds,338.4,0,733.15,16.92,Cheque,COA-000117,,N,,C:\Permits\EXP-1017.pdf,,,,,Retail,16.4,4.8,6.6,Ring,oval,
S-0018,2025-02-21,I-0018,B-2025-002,Jewelry,Baculites compressus,AAA,Coated,Red/Orange,1,,Daniel Harris,USA,Houston,Online,online adds,1442.88,0,2612.68,0,Wire,COA-000118,,Y,148 Rockhounds,C:\Permits\EXP-1018.pdf,,,,,Retail,24,8.2,3.1,Earrings,triangular,
S-0019,2025-02-24,I-0019,B-2025-002,Jewelry,Placenticeras meeki,AAA,Coated,Teal/Blue,4,,Oliver Smith,United Kingdom,Birmingham,Online,online adds,1056.65,0,2026.01,0,Square,COA-000119,,N,,C:\Permits\EXP-1019.pdf,,,,,Retail,43.2,18.2,5.3,Pendant,triangular,
S-0020,2025-02-27,I-0020,B-2025-002,Jewelry,Placenticeras intercalare,B,Coated,Red/Orange,2,,Daiki Watanabe,Japan,Fukuoka,Online,online adds,132.68,0,206.04,0,PayPal,COA-000120,,N,,C:\Permits\EXP-1020.pdf,,,,,Retail,44.6,14.3,14.4,Brooch,round,
S-0021,2025-03-02,I-0021,B-2025-002,Jewelry,Baculites compressus,B,Coated,Fiery Red,2,,Hunter Thompson,Australia,Sydney,Online,online adds,149.66,0,363.75,0,Credit Card,COA-000121,,Y,148 Rockhounds,C:\Permits\EXP-1021.pdf,,,,,Retail,14.7,2.3,5.4,Ring,oval,
S-0022,2025-03-05,I-0022,B-2025-002,Jewelry,Baculites compressus,AA,Coated,Sunset (R/O/G),1,,Sophia Miller,Canada,Vancouver,Retail,Distributor,1421.61,0,391.86,71.08,Cheque,COA-000122,,N,,C:\Permits\EXP-1022.pdf,,,,,Retail,23.1,13.4,4.3,Earrings,round,
S-0023,2025-03-08,I-0023,B-2025-002,Jewelry,Baculites compressus,AAA,Coated,Multicolor,5,,Jonas Wagner,Germany,Munich,Show,Trade Show,2186.01,0,1782.64,0,PayPal,COA-000123,,Y,148 Rockhounds,C:\Permits\EXP-1023.pdf,,,,,Gallery,37.9,10.9,7.2,Pendant,oval,
S-0024,2025-03-11,I-0024,B-2025-002,Jewelry,Baculites compressus,A,Coated,Green/Blue,4,,George Clarke,United Kingdom,London,Show,Trade Show,156.06,0,1939.25,0,Square,COA-000124,,Y,148 Rockhounds,C:\Permits\EXP-1024.pdf,,,,,Gallery,30.3,14,17.2,Brooch,round,
S-0025,2025-03-14,I-0025,B-2025-003,Jewelry,Placenticeras meeki,AA,Coated,Green/Gold,3,,Lea Schäfer,Germany,Frankfurt,Online,online adds,925.82,0,1721.01,0,Credit Card,COA-000125,,N,,C:\Permits\EXP-1025.pdf,,,,,Retail,22.1,5.2,6.3,Ring,round,
S-0026,2025-03-17,I-0026,B-2025-003,Jewelry,Baculites compressus,A,Coated,Multicolor,6,,Liam Carter,Australia,Sydney,Retail,Distributor,360.53,0,2691.2,0,Credit Card,COA-000126,,Y,148 Rockhounds,C:\Permits\EXP-1026.pdf,,,,,Retail,20.6,6.1,3.4,Earrings,round,
S-0027,2025-03-20,I-0027,B-2025-003,Jewelry,Baculites compressus,A,Coated,Peacock,5,,Emma Wilson,Canada,Calgary,Retail,Distributor,827.08,0,2569.09,41.35,Cheque,COA-000127,,N,,C:\Permits\EXP-1027.pdf,,,,,Retail,26.9,8,10.2,Pendant,oval,
S-0028,2025-03-23,I-0028,B-2025-003,Jewelry,Baculites compressus,A,Coated,Gold/Green,2,,Emma Wilson,Canada,Toronto,Show,Trade Show,508.59,0,1397.52,25.43,Square,COA-000128,,Y,148 Rockhounds,C:\Permits\EXP-1028.pdf,,,,,Gallery,47.1,23.6,12.5,Brooch,oval,
S-0029,2025-03-26,I-0029,B-2025-003,Jewelry,Placenticeras intercalare,AA,Coated,Blue/Green,4,,Olivia Brown,Canada,Vancouver,Retail,Distributor,769.91,0,2717.15,38.5,PayPal,COA-000129,,Y,148 Rockhounds,C:\Permits\EXP-1029.pdf,,,,,Retail,13.7,2.6,6.9,Ring,round,
S-0030,2025-03-29,I-0030,B-2025-003,Jewelry,Placenticeras intercalare,AA,Coated,Blue/Green,2,,Mia Anderson,Australia,Brisbane,Retail,Distributor,1457.7,0,269.4,0,PayPal,COA-000130,,N,,C:\Permits\EXP-1030.pdf,,,,,Retail,23.2,10.7,4.9,Earrings,round,
S-0031,2025-04-01,I-0031,B-2025-003,Jewelry,Placenticeras meeki,A,Coated,Teal/Blue,2,,Yuto Takahashi,Japan,Tokyo,Online,online adds,220.26,0,2642.07,0,Wire,COA-000131,,Y,148 Rockhounds,C:\Permits\EXP-1031.pdf,,,,,Retail,43,12.2,10.6,Pendant,triangular,
S-0032,2025-04-04,I-0032,B-2025-003,Jewelry,Placenticeras meeki,AA,Coated,Purple/Red,1,,Sophia Miller,Canada,Vancouver,Show,Trade Show,878.16,0,980.09,43.91,PayPal,COA-000132,,N,,C:\Permits\EXP-1032.pdf,,,,,Gallery,37.7,20.2,16.1,Brooch,round,
S-0033,2025-04-07,I-0033,B-2025-003,Jewelry,Placenticeras intercalare,AAA,Coated,Green/Gold,1,,Ava Johnson,Canada,Calgary,Show,Trade Show,1828.94,0,2953.94,91.45,Square,COA-000133,,N,,C:\Permits\EXP-1033.pdf,,,,,Gallery,15.2,6.7,5.2,Ring,round,
S-0034,2025-04-10,I-0034,B-2025-003,Jewelry,Baculites compressus,AAA,Coated,Green,4,,Lucas Anderson,Canada,Toronto,Show,Trade Show,1307.56,0,2184.6,65.38,Credit Card,COA-000134,,N,,C:\Permits\EXP-1034.pdf,,,,,Gallery,25.8,11.2,5,Earrings,round,
S-0035,2025-04-13,I-0035,B-2025-003,Jewelry,Baculites compressus,AA,Coated,Red/Orange,3,,Harry Taylor,United Kingdom,Manchester,Online,online adds,1538.65,0,2778.16,0,PayPal,COA-000135,,N,,C:\Permits\EXP-1035.pdf,,,,,Retail,23.1,18.8,8.1,Pendant,round,
S-0036,2025-04-16,I-0036,B-2025-003,Jewelry,Baculites compressus,B,Coated,Red/Orange,3,,Yui Tanaka,Japan,Osaka,Online,online adds,174.61,0,556.41,0,Cheque,COA-000136,,N,,C:\Permits\EXP-1036.pdf,,,,,Retail,41.9,23.5,13.4,Brooch,triangular,
S-0037,2025-04-19,I-0037,B-2025-004,Jewelry,Placenticeras intercalare,B,Coated,Red/Green,5,,Jack Harris,United Kingdom,London,Show,Trade Show,192.43,0,1403.69,0,Credit Card,COA-000137,,N,,C:\Permits\EXP-1037.pdf,,,,,Gallery,17,4.7,4.1,Ring,oval,
S-0038,2025-04-22,I-0038,B-2025-004,Jewelry,Placenticeras intercalare,AA,Coated,Multicolor,6,,Leon Fischer,Germany,Berlin,Online,online adds,1140.77,0,1972.23,0,Square,COA-000138,,N,,C:\Permits\EXP-1038.pdf,,,,,Retail,30,10.7,2.9,Earrings,oval,
S-0039,2025-04-25,I-0039,B-2025-004,Jewelry,Placenticeras meeki,AA,Coated,Red/Green,1,,Ethan Walker,Canada,Vancouver,Show,Trade Show,1580.72,0,1911.57,79.04,EFT,COA-000139,,N,,C:\Permits\EXP-1039.pdf,,,,,Gallery,35.7,10.3,9.6,Pendant,round,
S-0040,2025-04-28,I-0040,B-2025-004,Jewelry,Placenticeras intercalare,B,Coated,Blue/Green,2,,Noah Thompson,Canada,Calgary,Show,Trade Show,300.04,0,2699.45,15,EFT,COA-000140,,Y,148 Rockhounds,C:\Permits\EXP-1040.pdf,,,,,Gallery,45.1,20.4,11.6,Brooch,triangular,
